URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-mediaType,3.0.0,active,"2.16.840.1.113883.5.79",MediaType,Media Type,"Internet Assigned Numbers Authority (IANA) Mime Media Types. Identifies the type of the encapsulated data and identifies a method to interpret or render the data. The IANA defined domain of media types is established by the Internet standard RFC 2045 \[http://www.ietf.org/rfc/rfc2045.txt\] and 2046 \[http://www.ietf.org/rfc/rfc2046.txt\]. RFC 2046 defines the media type to consist of two parts:    1.  top level media type, and  2.  media subtype    However, this HL7 datatypes specification treats the entire media type as one atomic code symbol in the form defined by IANA, i.e., top level type followed by a slash ""/"" followed by media subtype. Currently defined media types are registered in a database \[http://www.iana.org/assignments/media-types/index.html\] maintained by IANA. Currently several hundred different MIME media types are defined, with the list growing rapidly. In general, all those types defined by the IANA MAY be used.","ValueSet/v3-ModelMediaType,ValueSet/v3-ApplicationMediaType,ValueSet/v3-VideoMediaType,ValueSet/v3-ImageMediaType,ValueSet/v3-AudioMediaType,ValueSet/v3-TextMediaType,ValueSet/v3-MultipartMediaType,ValueSet/v3-MediaType"
http://terminology.hl7.org/CodeSystem/v3-orderableDrugForm,3.0.0,active,"2.16.840.1.113883.5.85",OrderableDrugForm,Orderable Drug Form,"*OpenIssue:* Missing description.","ValueSet/v3-VaginalGel,ValueSet/v3-Liquid,ValueSet/v3-PatchDrugForm,ValueSet/v3-PowderDrugForm,ValueSet/v3-VaginalOintment,ValueSet/v3-LiquidCleanser,ValueSet/v3-OralSolution,ValueSet/v3-TopicalPowder,ValueSet/v3-SuspensionDrugForm,ValueSet/v3-OralSuspension,ValueSet/v3-SolutionDrugForm,ValueSet/v3-InhalantDrugForm,ValueSet/v3-GasDrugForm,ValueSet/v3-SolidDrugForm,ValueSet/v3-BarDrugForm,ValueSet/v3-OralCapsule,ValueSet/v3-GasLiquidMixture,ValueSet/v3-OilDrugForm,ValueSet/v3-CreamDrugForm,ValueSet/v3-OralTablet,ValueSet/v3-OrderableDrugForm,ValueSet/v3-SwabDrugForm,ValueSet/v3-ExtendedReleaseTablet,ValueSet/v3-TopicalSolution,ValueSet/v3-DropsDrugForm,ValueSet/v3-TabletDrugForm,ValueSet/v3-LotionDrugForm,ValueSet/v3-ExtendedReleaseCapsule,ValueSet/v3-PillDrugForm,ValueSet/v3-AerosolDrugForm,ValueSet/v3-DispensableDrugForm,ValueSet/v3-PadDrugForm,ValueSet/v3-OintmentDrugForm,ValueSet/v3-GasSolidSpray,ValueSet/v3-SuppositoryDrugForm,ValueSet/v3-LiquidSolidSuspension,ValueSet/v3-GelDrugForm,ValueSet/v3-AdministrableDrugForm,ValueSet/v3-LiquidLiquidEmulsion,ValueSet/v3-FoamDrugForm,ValueSet/v3-PasteDrugForm,ValueSet/v3-VaginalCream,ValueSet/v3-VaginalFoam,ValueSet/v3-EntericCoatedTablet,ValueSet/v3-ExtendedReleaseSuspension,ValueSet/v3-EntericCoatedCapsule,ValueSet/v3-BuccalTablet,ValueSet/v3-CapsuleDrugForm,ValueSet/v3-TransdermalPatch,ValueSet/v3-BarSoapDrugForm,ValueSet/v3-IrrigationSolution"
http://terminology.hl7.org/CodeSystem/v3-styleType,3.0.0,active,"2.16.840.1.113883.5.1095",StyleType,Style Type,"<ns1:p>The style code is used within the CDA/SPL narrative block to give the instance author some control over various aspects of style</ns1:p>","ValueSet/v3-OrderedListStyle,ValueSet/v3-TableRuleStyle,ValueSet/v3-FontStyle,ValueSet/v3-UnorderedListStyle,ValueSet/v3-ListStyle"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,3.0.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-SubstanceAdminGenericSubstitution,ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/CodeSystem/validation-process,1.0.0,draft,"2.16.840.1.113883.4.642.1.889",Validation_process,Validation-process,"The primary process by which the target is validated","ValueSet/verificationresult-validation-process"
http://terminology.hl7.org/CodeSystem/validation-status,1.0.0,draft,"2.16.840.1.113883.4.642.1.895",Validation_status,Validation-status,"Status of the validation of the target against the primary source","ValueSet/verificationresult-validation-status"
http://terminology.hl7.org/CodeSystem/validation-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.887",Validation_type,Validation-type,"What the target is validated against","ValueSet/verificationresult-validation-type"
http://terminology.hl7.org/CodeSystem/variable-role,1.0.0,draft,"2.16.840.1.113883.4.642.1.1457",EvidenceVariableRole,EvidenceVariableRole,"The role that the assertion variable plays.","ValueSet/variable-role"
http://terminology.hl7.org/CodeSystem/variant-state,1.0.0,draft,"2.16.840.1.113883.4.642.1.1085",SequenceStatus,sequenceStatus,"Codes providing the status of the variant test result.","ValueSet/variant-state"
http://terminology.hl7.org/CodeSystem/verificationresult-communication-method,1.0.0,active,"2.16.840.1.113883.4.642.1.1402",Verificationresult_communication_method,VerificationResult Communication Method,"Attested information may be validated by process that are manual or automated. For automated processes it may accomplished by the system of record reaching out through another system's API or information may be sent to the system of record. This value set defines a set of codes to describing the process, the how, a resource or data element is validated.","ValueSet/verificationresult-communication-method"
http://terminology.kemkes.go.id/CodeSystem/ObservationInterpretation,0.1.0,active,,KemkesObservationInterpretation,Terminology Kemkes ObservationInterpretation CodeSystem,"Terminology Kemkes Observation Interpretation CodeSystem","ValueSet/Observation.interpretation"
http://terminology.kemkes.go.id/CodeSystem/clinical-term,0.1.0,active,,KemkesClinicalTermCS,Terminology Kemkes Clinical Term CodeSystem,"Terminology Kemkes Clinical Term CodeSystem","ValueSet/Observation.interpretation,ValueSet/Observation.valueCodeableConceptSpecific,ValueSet/Observation.valueCodeableConcept,ValueSet/Observationcode"
http://terminology.kemkes.go.id/CodeSystem/examination,0.1.0,active,,KemkesExaminationCS,Terminology Kemkes examination CodeSystem,"Terminology Kemkes examination CodeSystem","ValueSet/Observation.interpretation,ValueSet/Observation.valueCodeableConceptSpecific,ValueSet/Observationcode"
http://terminology.kemkes.go.id/CodeSystem/locationServiceClass-Inpatient,0.1.0,active,,EncounterLocationServiceClassInpatient,Encounter Location ServiceClass Inpatient,"Local ID encounter location ServiceClass Inpatient","ValueSet/EncounterLocationServiceClassInpatient"
http://terminology.kemkes.go.id/CodeSystem/locationServiceClass-Outpatient,0.1.0,active,,EncounterLocationServiceClassOutpatient,Encounter Location ServiceClass Outpatient,"Local ID encounter location ServiceClass Outpatient","ValueSet/EncounterLocationServiceClassOutpatient"
http://terminology.kemkes.go.id/CodeSystem/locationUpgradeClass,0.1.0,active,,KemkesLocationUpgradeClass,Terminology Kemkes location upgrade class CodeSystem,"Terminology Kemkes location upgrade class CodeSystem","ValueSet/EncounterLocationUpgradeClass"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/ucum-units,ValueSet/ucum-common,ValueSet/v3-UnitsOfMeasureCaseSensitive"
http://www.ada.org/snodent,2.1.0,active,"2.16.840.1.113883.3.3150",AdaSnodent,Systematized Nomenclature of Dentistry (SNODENT),"Systematized Nomenclature of Dentistry (SNODENT) is owned, maintained and distributed by the American Dental Association (ADA). SNODENT is a vocabulary designed for use in the electronic environment - for electronic health and dental records. The intended purpose is to:     *  Provide standardized terms for describing dental disease   *  Capture clinical detail and patient characteristics   *  Permit analysis of patient care services and outcomes   *  To be interoperable with Electronic Health Records (EHR) and Electronic Dental Records (EDR)    SNODENT licensing information can be found at: http://www.ada.org/8466.aspx    URL for Official Source: http://www.ada.org/snodent.aspx","ValueSet/v3-SnodentDentalPeriodontalProbingPositionInternational,ValueSet/v3-SnodentDentitionStateInternational,ValueSet/v3-SnodentDentalFrenumRegionInternational,ValueSet/v3-SnodentDentalAbnormalityInternational,ValueSet/v3-SnodentPosteriorInterarchDeviationTypeInternational,ValueSet/v3-SnodentCraniofacialAnomalyInternational,ValueSet/v3-SnodentOrthodonticTreatmentPreconditionInternational,ValueSet/v3-SnodentDentalToothMobilityMillerClassificationInternational,ValueSet/v3-SnodentOrthodonticDiagnosticFeatureInternational,ValueSet/v3-SnodentDentalToothFurcationSiteInternational,ValueSet/v3-SnodentJawTypeInternational,ValueSet/v3-SnodentOralCavityAreaInternational,ValueSet/v3-SnodentAnteriorInterarchDeviationTypeInternational,ValueSet/v3-SnodentDentalUniversalNumberingSystemInternational,ValueSet/v3-SnodentSalzmannInterarchDeviationMaxillaryToothInternational"
http://www.ama-assn.org/go/cpt,3.0.1,active,"2.16.840.1.113883.6.12",CPT,Current Procedural Terminology (CPT®),"The Current Procedural Terminology (CPT) code set, created and maintained by the American Medical Association, is the language of medicine today and the code to its future. This system of terminology is the most widely accepted medical nomenclature used to report medical procedures and services under public and private health insurance programs. CPT coding is also used for administrative management purposes such as claims processing and developing guidelines for medical care review. Each year, via a rigorous, evidence-based and transparent process, the independent CPT Editorial Panel revises, creates or deletes hundreds of codes in order to reflect current medical practice.    Designated by the U.S. Department of Health and Human Services under the Health Insurance Portability and Accountability Act (HIPAA) as a national coding set for physician and other health care professional services and procedures, CPT’s evidence-based codes accurately encompass the full range of health care services.    All CPT codes are five-digits and can be either numeric or alphanumeric, depending on the category. CPT code descriptors are clinically focused and utilize common standards so that a diverse set of users can have common understanding across the clinical health care paradigm.    There are various types of CPT codes:    Category I: These codes have descriptors that correspond to a procedure or service. Codes range from 00100–99499 and are generally ordered into sub-categories based on procedure/service type and anatomy.    Category II: These alphanumeric tracking codes are supplemental codes used for performance measurement. Using them is optional and not required for correct coding.    Category III: These are temporary alphanumeric codes for new and developing technology, procedures and services. They were created for data collection, assessment and in some instances, payment of new services and procedures that currently don’t meet the criteria for a Category I code.    Proprietary Laboratory Analyses (PLA) codes: These codes describe proprietary clinical laboratory analyses and can be either provided by a single (“solesource”) laboratory or licensed or marketed to multiple providing laboratories that are cleared or approved by the Food and Drug Administration (FDA)). This category includes but is not limited to Advanced Diagnostic Laboratory Tests (ADLTs) and Clinical Diagnostic Laboratory Tests (CDLTs), as defined under the Protecting Access to Medicare Act of 2014 (PAMA).","ValueSet/cpt-usable,ValueSet/cpt-all,ValueSet/cpt-base,ValueSet/cpt-modifiers"
http://www.cms.gov/Medicare/Coding/HCPCSReleaseCodeSets,1.0.2,active,"2.16.840.1.113883.6.285",HCPCSLevelII,Healthcare Common Procedure Coding System (HCPCS) level II alphanumeric codes,"The Level II HCPCS codes, which are established by CMS's Alpha-Numeric Editorial Panel, primarily represent items and supplies and non-physician services not covered by the American Medical Association's Current Procedural Terminology-4 (CPT-4) codes; Medicare, Medicaid, and private health insurers use HCPCS procedure and modifier codes for claims processing.  Level II alphanumeric procedure and modifier codes comprise the A to V range.","ValueSet/v3-HealthCareCommonProcedureCodingSystem"
http://www.nlm.nih.gov/research/umls/rxnorm,3.0.1,active,"2.16.840.1.113883.6.88",RxNorm,RxNorm,"RxNorm provides normalized names for clinical drugs and links its names to many of the drug vocabularies commonly used in pharmacy management and drug interaction software, including those of First Databank, Micromedex, and Gold Standard Drug Database. By providing links between these vocabularies, RxNorm can mediate messages between systems not using the same software and vocabulary. RxNorm now includes the United States Pharmacopeia (USP) Compendial Nomenclature from the United States Pharmacopeial Convention. USP is a cumulative data set of all Active Pharmaceutical Ingredients (API).","ValueSet/v3-KnowledgeSubjectObservationValue"
https://www.cdc.gov/nhsn/cdaportal/terminology/codesystem/hsloc.html,3.0.1,active,"2.16.840.1.113883.6.259",HSLOC,NHSN Healthcare Facility Patient Care Location,"A classification of patient care locations within healthcare facilities for public health purposes.","ValueSet/v3-HealthcareServiceLocation"
https://www.cms.gov/Medicare/Coding/place-of-service-codes/Place_of_Service_Code_Set,1.1.1,active,"2.16.840.1.113883.15.5",CMSPlaceofServiceCodes,CMS Place of Service Codes (POS),"Place of Service Codes are two-digit codes placed on health care professional claims to indicate the setting in which a service was provided. The Centers for Medicare & Medicaid Services (CMS) maintain POS codes used throughout the health care industry.    This code set is required for use in the implementation guide adopted as the national standard for electronic transmission of professional health care claims under the provisions of the Health Insurance Portability and Accountability Act of 1996 (HIPAA). HIPAA directed the Secretary of HHS to adopt national standards for electronic transactions. These standard transactions require all health plans and providers to use standard code sets to populate data elements in each transaction. The Transaction and Code Set Rule adopted the ASC X12N-837 Health Care Claim: Professional, volumes 1 and 2, as the standard for electronic submission of professional claims. This standard names the POS code set currently maintained by CMS as the code set to be used for describing sites of service in such claims. POS information is often needed to determine the acceptability of direct billing of Medicare, Medicaid and private insurance services provided by a given provider.","ValueSet/v3-HealthcareServiceLocation"
https://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/HospitalAcqCond/Coding,07/14/2020,active,"2.16.840.1.113883.6.301.11",PresentOnAdmission,CMS Present on Admission (POA) Indicator,"This code system consists of Present on Admission (POA) indicators which are assigned to the principal and secondary diagnoses (as defined in Section II of the Official Guidelines for Coding and Reporting) and the external cause of injury codes to indicate the presence or absence of the diagnosis at the time of inpatient admission.","ValueSet/POAIndicators"
https://www.nlm.nih.gov/mesh,3.0.1,active,"2.16.840.1.113883.6.177",MeSH,Medical Subject Headings,"The Medical Subject Headings (MeSH) thesaurus is a controlled and hierarchically-organized vocabulary produced by the National Library of Medicine. It is used for indexing, cataloging, and searching of biomedical and health-related information. MeSH includes the subject headings appearing in MEDLINE/PubMed, the NLM Catalog, and other NLM databases.    MeSH can be downloaded from https://www.nlm.nih.gov/databases/download/mesh.html    MeSH can be browsed here: https://meshb.nlm.nih.gov/search","ValueSet/v3-KnowledgeSubtopicObservationValue,ValueSet/v3-AgeGroupObservationValue,ValueSet/v3-KnowledgeSubjectObservationValue"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/v3-CountryEntityType,ValueSet/v3-Country2,ValueSet/jurisdiction,ValueSet/v3-Country"
urn:iso:std:iso:3166:-2,2013-11,retired,"1.0.3166.2",Iso3166_2,ISO 3166 Part 2 Country Subdivision Codes,"Identifies the coding system published in the ISO 3166-2 Standard for Country Subdivision codes. This standard is released periodically, and a new OID will be assigned by ISO for new editions.","ValueSet/jurisdiction"
